rep,psi,cond,model,corr,lr,conv
20,0.15,common,CLF,0.23173304743008305,5.0901100498179375,True
20,0.15,common,FAMF,0.393341137180865,44.619552040014405,True
21,0.15,common,Baseline,0.3409729535327685,32.92449804795946,True
21,0.15,common,CLF,0.3408897782171696,11.658683285581489,True
21,0.15,common,FAMF,0.34100130728973166,32.924141135133794,True
22,0.15,common,Baseline,0.31059447234694104,27.524316536005237,True
22,0.15,common,CLF,0.2416780441083804,5.945498980471296,True
22,0.15,common,FAMF,0.3138696436000074,27.639045336875142,True
23,0.15,common,Baseline,0.4080971180679912,47.0283243983351,True
23,0.15,common,CLF,0.19545883432501693,2.357063049630794,True
23,0.15,common,FAMF,0.41080342101951317,47.075371316492856,True
24,0.15,common,Baseline,0.27413019681307493,20.18946507378336,True
24,0.15,common,CLF,0.05892276183964889,0.23649838296814707,True
24,0.15,common,FAMF,0.2741014885310623,20.189682213847952,True
25,0.15,common,Baseline,0.3584473045869189,36.34640607602567,True
25,0.15,common,CLF,0.19985186059269755,2.459360193821155,True
25,0.15,common,FAMF,0.36979089721649866,37.68318053268458,True
26,0.15,common,Baseline,0.3238904005088616,28.747049327703245,True
26,0.15,common,CLF,0.30858008898448314,5.825166963058567,True
26,0.15,common,FAMF,0.3237600636597394,28.74692504626013,True
27,0.15,common,Baseline,0.34350273417045707,33.087672012420484,True
27,0.15,common,CLF,0.22823128409151172,2.9056818211240465,True
27,0.15,common,FAMF,0.34347973176043634,33.0879315152064,True
28,0.15,common,Baseline,0.2618092805064516,18.537715899950708,True
28,0.15,common,CLF,-0.06091826399357849,0.11271402662454122,True
28,0.15,common,FAMF,0.30112360249686043,22.60438175644076,True
29,0.15,common,Baseline,0.33406036440569226,30.014720736571704,True
29,0.15,common,CLF,-0.1050004504552821,0.24193014354941766,True
29,0.15,common,FAMF,0.34387035048467407,30.865324459433726,True
30,0.15,common,Baseline,0.2537380124848336,17.36518815156633,True
30,0.15,common,CLF,0.05977999466360044,0.241880564599132,True
30,0.15,common,FAMF,0.2744419609675958,19.5689292843905,True
31,0.15,common,Baseline,0.3543750304395499,35.55569367827789,True
31,0.15,common,CLF,0.2855110078972428,4.811355295904665,True
31,0.15,common,FAMF,0.3746419379510082,37.61155898097785,True
32,0.15,common,Baseline,0.3096977916357297,26.66572802324532,True
32,0.15,common,CLF,0.3096485237228498,9.388936383293714,True
32,0.15,common,FAMF,0.31432453532856,27.056288675635994,True
33,0.15,common,Baseline,0.29724172882739003,24.115009873522368,True
33,0.15,common,CLF,0.29710923923783084,15.384929320700437,True
33,0.15,common,FAMF,0.29698162754480734,24.115123246505007,True
34,0.15,common,Baseline,0.3026947967502806,25.170791612640752,True
34,0.15,common,CLF,0.1707009169429429,2.24643340751828,True
34,0.15,common,FAMF,0.30460280122412847,25.204624709759194,True
35,0.15,common,Baseline,0.30150719652555347,25.514046329139674,True
35,0.15,common,CLF,0.10616371771690981,0.6753618674354129,True
35,0.15,common,FAMF,0.30144770707889834,25.51405944667787,True
36,0.15,common,Baseline,0.3627322602017874,36.75696796819966,True
36,0.15,common,CLF,0.322642877363861,4.455988518623663,True
36,0.15,common,FAMF,0.3740850879109627,37.28474219249381,True
37,0.15,common,Baseline,0.3678412661673282,38.805837802092235,True
37,0.15,common,CLF,0.17006447371924432,1.8326376042298715,True
37,0.15,common,FAMF,0.36781505235356016,38.80586215212631,True
38,0.15,common,Baseline,0.31565799859076743,27.84842681321716,True
38,0.15,common,CLF,0.04518784703086647,0.065651521567613,True
38,0.15,common,FAMF,0.3180306144468645,27.901166471067135,True
39,0.15,common,Baseline,0.30566724729337935,25.86295088385814,True
39,0.15,common,CLF,0.02743360353297636,0.044578282321776186,True
39,0.15,common,FAMF,0.3142893850893177,26.832473165099714,True
40,0.15,common,Baseline,0.28350541693459524,21.953822881345232,True
40,0.15,common,CLF,0.2658411382333084,4.755010734040649,True
40,0.15,common,FAMF,0.2904383554193131,22.5891672588673,True
41,0.15,common,Baseline,0.2693996789932301,19.673621687681468,True
41,0.15,common,CLF,0.0820457617960912,0.264432309550374,True
41,0.15,common,FAMF,0.26949257988889486,19.673736654168792,True
42,0.15,common,Baseline,0.3788359128003574,40.606158380642256,True
42,0.15,common,CLF,0.3788409615245181,12.482514233181508,True
42,0.15,common,FAMF,0.3881693018020925,41.28000014370104,True
43,0.15,common,Baseline,0.3118860419251945,27.82659320177809,True
43,0.15,common,CLF,0.2863043094258633,8.129605588086037,True
43,0.15,common,FAMF,0.311808057389938,27.828672991249025,True
44,0.15,common,Baseline,0.194957926471165,10.489353699765001,True
44,0.15,common,CLF,-0.09242755567732408,0.387769091405751,True
44,0.15,common,FAMF,0.19564735274008316,10.501457062556957,True
45,0.15,common,Baseline,0.2706099952182092,20.22221536634587,True
45,0.15,common,CLF,0.20148484113300213,1.8360451946263705,True
45,0.15,common,FAMF,0.2775942655616773,20.565943947376134,True
46,0.15,common,Baseline,0.25905027785989215,18.700498852621536,True
46,0.15,common,CLF,0.10397966432414732,0.9525366126679078,True
46,0.15,common,FAMF,0.2666799308554576,19.372355934981456,True
47,0.15,common,Baseline,0.21893148925194358,12.698768599604096,True
47,0.15,common,CLF,0.17131414725534058,1.695308096326908,True
47,0.15,common,FAMF,0.21894288094918862,12.69834733020166,True
48,0.15,common,Baseline,0.22382668627400995,13.430974909649294,True
48,0.15,common,CLF,0.019703196807428415,0.033878909165554916,True
48,0.15,common,FAMF,0.2240155929523808,13.430988059329396,True
49,0.15,common,Baseline,0.31564740999364416,27.166324933641704,True
49,0.15,common,CLF,0.18445345603421567,1.9657713265001249,True
49,0.15,common,FAMF,0.3156995720862571,27.166178807280687,True
50,0.15,common,Baseline,0.312809407121108,27.26365903596648,True
50,0.15,common,CLF,0.2474548903001115,5.549920483040928,True
50,0.15,common,FAMF,0.3128503117188159,27.263286704609012,True
51,0.15,common,Baseline,0.3763766681926069,40.31533219233028,True
51,0.15,common,CLF,0.27443135547550535,6.523172345801687,True
51,0.15,common,FAMF,0.37647743309430626,40.315156008718645,True
52,0.15,common,Baseline,0.1938835566526052,10.21807170184816,True
52,0.15,common,CLF,0.01632323627039786,0.015275484249196225,True
52,0.15,common,FAMF,0.19398913924497008,10.218316329566882,True
53,0.15,common,Baseline,0.2804540873504123,21.33547548455222,True
53,0.15,common,CLF,0.021896893569278063,0.03306965457126232,True
53,0.15,common,FAMF,0.2862695384216481,21.55335530510939,True
54,0.15,common,Baseline,0.3506735312114492,34.550663603286246,True
54,0.15,common,CLF,0.032886862050576206,0.056513674824303806,True
54,0.15,common,FAMF,0.3504992302743177,34.55083315243337,True
55,0.15,common,Baseline,0.32210699134432036,28.72845223431092,True
55,0.15,common,CLF,0.07530165894504819,0.2725867928781085,True
55,0.15,common,FAMF,0.32202822951781684,28.728488031493086,True
56,0.15,common,Baseline,0.2387534407466891,15.088816969478591,True
56,0.15,common,CLF,-0.08708983903872781,0.4059885163260173,True
56,0.15,common,FAMF,0.238610586076476,15.088253950087596,True
57,0.15,common,Baseline,0.3463760811761199,33.326746902112305,True
57,0.15,common,CLF,0.2578943871729606,5.2678422148675885,True
57,0.15,common,FAMF,0.3465273920266654,33.326878826734855,True
58,0.15,common,Baseline,0.2239848515150552,13.557052614071132,True
58,0.15,common,CLF,0.13097976430887098,1.1430146828553234,True
58,0.15,common,FAMF,0.2239745587006799,13.557088471735275,True
59,0.15,common,Baseline,0.3492059123110218,34.19806097526701,True
59,0.15,common,CLF,0.29234259300293786,3.6300840817416233,True
59,0.15,common,FAMF,0.35182802343174335,34.2872843712701,True
60,0.15,common,Baseline,0.36884986813609383,38.291750622294515,True
60,0.15,common,CLF,0.12253894616027605,0.9891124105746609,True
60,0.15,common,FAMF,0.36900336451972454,38.29199256590603,True
61,0.15,common,Baseline,0.3310133097080155,29.84654324886305,True
61,0.15,common,CLF,0.18083186872617205,2.157311847617864,True
61,0.15,common,FAMF,0.33102623382303376,29.84624338789192,True
62,0.15,common,Baseline,0.28428846986815215,22.58813023862868,True
62,0.15,common,CLF,0.07970506998016878,0.49743848867200313,True
62,0.15,common,FAMF,0.28499045198447337,22.62708917796837,True
63,0.15,common,Baseline,0.30513798586927277,25.318771955865135,True
63,0.15,common,CLF,0.11313518691858104,0.6366100388672056,True
63,0.15,common,FAMF,0.3074718805874781,25.35965432499043,True
64,0.15,common,Baseline,0.33465767627863174,31.44655798385812,True
64,0.15,common,CLF,0.2766200632344267,6.679169803706962,True
64,0.15,common,FAMF,0.34226539554616026,32.03340224655537,True
65,0.15,common,Baseline,0.2818128007305918,21.82114778529831,True
65,0.15,common,CLF,-0.13091322827985438,1.264938158285183,True
65,0.15,common,FAMF,0.281785558824902,21.821290623567823,True
66,0.15,common,Baseline,0.30110398636936186,24.820250370226383,True
66,0.15,common,CLF,0.13752421916685764,1.7324239120804314,True
66,0.15,common,FAMF,0.3221475638724854,26.84807781529839,True
67,0.15,common,Baseline,0.33545216401703976,31.295744612218392,True
67,0.15,common,CLF,0.24263483367331704,4.50695970519323,True
67,0.15,common,FAMF,0.3378641221990241,31.407733343084857,True
68,0.15,common,Baseline,0.3064326121011232,25.66416543674275,True
68,0.15,common,CLF,-0.06565534468845355,0.26608566416944335,True
68,0.15,common,FAMF,0.30754767885833234,25.6724085739119,True
69,0.15,common,Baseline,0.3680083525276405,37.82356731235947,True
69,0.15,common,CLF,0.3485449135326122,5.898223323421611,True
69,0.15,common,FAMF,0.3690841478904637,37.829643562357504,True
70,0.15,common,Baseline,0.21975559140392992,13.200655826968392,True
70,0.15,common,CLF,0.01745458490311326,0.029943592605365055,True
70,0.15,common,FAMF,0.22662514604006012,13.69773474286441,True
71,0.15,common,Baseline,0.30929613477269324,26.89531751365119,True
71,0.15,common,CLF,0.0881633592315355,0.6472081141574506,True
71,0.15,common,FAMF,0.309153512012281,26.89544862415289,True
72,0.15,common,Baseline,0.2703407342013541,19.984058170219093,True
72,0.15,common,CLF,0.23586127815906494,3.9921790530962618,True
72,0.15,common,FAMF,0.26985009052092546,19.98373427899228,True
73,0.15,common,Baseline,0.30919965595305837,26.5807506869574,True
73,0.15,common,CLF,0.15478198643904306,2.2513816188025864,True
73,0.15,common,FAMF,0.3093849622193379,26.580956541885758,True
74,0.15,common,Baseline,0.3370631113298117,31.336011799312892,True
74,0.15,common,CLF,0.22073083209992866,3.528169795578119,True
74,0.15,common,FAMF,0.3454615173558563,32.2783672849082,True
75,0.15,common,Baseline,0.2728805634081752,20.545557906293123,True
75,0.15,common,CLF,0.11316336121330171,0.7074391532510464,True
75,0.15,common,FAMF,0.2770309625797561,20.65813319272831,True
76,0.15,common,Baseline,0.3960901708200803,44.763644411264025,True
76,0.15,common,CLF,0.21378491368293037,3.417272355527235,True
76,0.15,common,FAMF,0.39611680404724825,44.763321626822226,True
77,0.15,common,Baseline,0.3403675031613932,32.216402729442926,True
77,0.15,common,CLF,0.19525612078337728,3.2848739894058703,True
77,0.15,common,FAMF,0.3403471230331325,32.216686496796015,True
78,0.15,common,Baseline,0.3215104464807156,28.92909555390745,True
78,0.15,common,CLF,0.12267786852281876,0.9816333074161143,True
78,0.15,common,FAMF,0.3223887358262704,28.93948647742611,True
79,0.15,common,Baseline,0.37938441443015536,40.66576641814137,True
79,0.15,common,CLF,0.28465544885860006,5.945883805160923,True
79,0.15,common,FAMF,0.3838231700966663,41.01678209728957,True
80,0.15,common,Baseline,0.2731640264188054,20.771483589930774,True
80,0.15,common,CLF,0.20819204671617556,4.06861641930338,True
80,0.15,common,FAMF,0.27767142773980175,21.08460765257373,True
81,0.15,common,Baseline,0.2516163965113083,17.078872756301838,True
81,0.15,common,CLF,-0.020549105294507312,0.019336403311568162,True
81,0.15,common,FAMF,0.2515667760619655,17.078890693514353,True
82,0.15,common,Baseline,0.30103365603355864,24.960395719639266,True
82,0.15,common,CLF,-0.018594362584715318,0.02622920303922527,True
82,0.15,common,FAMF,0.3022674820963539,24.97533402962844,True
83,0.15,common,Baseline,0.3219734933196191,29.30157526702442,True
83,0.15,common,CLF,0.32192075826663513,6.832930261455532,True
83,0.15,common,FAMF,0.32293043511244446,29.319780474883093,True
84,0.15,common,Baseline,0.3106092871383238,27.792100941127394,True
84,0.15,common,CLF,0.20378709839600093,2.969273745465985,True
84,0.15,common,FAMF,0.3119980665626156,27.826599991546814,True
85,0.15,common,Baseline,0.27419713219604347,21.03046245280492,True
85,0.15,common,CLF,-0.008460280122094266,0.004681052389109652,True
85,0.15,common,FAMF,0.28651653611927225,22.297872610545966,True
86,0.15,common,Baseline,0.21373050903438043,12.548158838523488,True
86,0.15,common,CLF,0.2136376643720378,4.054162728587766,True
86,0.15,common,FAMF,0.2139202524823747,12.548095459306332,True
87,0.15,common,Baseline,0.261362365759783,18.95733510423669,True
87,0.15,common,CLF,-0.09127984710596708,0.3960991507656022,True
87,0.15,common,FAMF,0.2614514061551427,18.95720555137295,True
88,0.15,common,Baseline,0.38978138934373513,43.22246751439395,True
88,0.15,common,CLF,0.2889843870880251,4.56858681192713,True
88,0.15,common,FAMF,0.38986428110249227,43.22273396161863,True
89,0.15,common,Baseline,0.43074696194651046,54.28113319530307,True
89,0.15,common,CLF,0.43061963120766644,11.885985982760337,True
89,0.15,common,FAMF,0.4497201716278189,56.263361146232,True
90,0.15,common,Baseline,0.3491761797166843,33.8310725579793,True
90,0.15,common,CLF,0.203743827095153,1.739902580165925,True
90,0.15,common,FAMF,0.3490993707298389,33.83116833284291,True
91,0.15,common,Baseline,0.32276371080128613,29.112619495566292,True
91,0.15,common,CLF,0.28685189621722673,3.683412879005459,True
91,0.15,common,FAMF,0.3244259220349681,29.160054441754248,True
92,0.15,common,Baseline,0.42320476919214317,51.47893172657859,True
92,0.15,common,CLF,0.32489327953018454,7.334054713744061,True
92,0.15,common,FAMF,0.4232809533278446,51.479046677148986,True
93,0.15,common,Baseline,0.46662036468941753,62.79791345003412,True
93,0.15,common,CLF,0.35857114608154894,8.599572537522022,True
93,0.15,common,FAMF,0.4723730315109093,63.25253632460567,True
94,0.15,common,Baseline,0.3011275553694002,25.007715008165185,True
94,0.15,common,CLF,0.30126032177039824,8.733016666310242,True
94,0.15,common,FAMF,0.3013414962185401,25.00780539594649,True
95,0.15,common,Baseline,0.4365406604858391,55.00378978943931,True
95,0.15,common,CLF,0.43654938136915855,18.86488219949421,True
95,0.15,common,FAMF,0.46283524038873775,57.91645294498335,True
96,0.15,common,Baseline,0.36628289839259476,38.23348284501934,True
96,0.15,common,CLF,0.2514707147264812,2.8935231300497772,True
96,0.15,common,FAMF,0.37906622222421005,39.30151034898526,True
97,0.15,common,Baseline,0.2615117649164014,18.878823942968175,True
97,0.15,common,CLF,0.1861178750178717,2.290301891172266,True
97,0.15,common,FAMF,0.26165486293978407,18.879168095206804,True
98,0.15,common,Baseline,0.2679209164640424,19.836190158064106,True
98,0.15,common,CLF,0.10692721437897809,1.1009492759819075,True
98,0.15,common,FAMF,0.2678661804179599,19.836220917481192,True
99,0.15,common,Baseline,0.37867257085246725,41.2458858839178,True
99,0.15,common,CLF,0.21017543483186793,3.0446415257874353,True
99,0.15,common,FAMF,0.378442929942951,41.24564519536918,True
100,0.15,common,Baseline,0.3731811621426008,38.963744660035914,True
100,0.15,common,CLF,0.3407756687449989,5.7203209972332125,True
100,0.15,common,FAMF,0.3732886983076196,38.96382593093388,True
101,0.15,common,Baseline,0.27494765218818273,20.91151834416074,True
101,0.15,common,CLF,0.10441191541680571,0.562984496883324,True
101,0.15,common,FAMF,0.275122226704379,20.91269660234978,True
102,0.15,common,Baseline,0.3869743710778156,42.950748829229084,True
102,0.15,common,CLF,0.36341766844521906,10.915718407064762,True
102,0.15,common,FAMF,0.390486133083252,43.19340642527456,True
103,0.15,common,Baseline,0.3036720814549193,24.721603916947075,True
103,0.15,common,CLF,-0.08466111903373864,0.4077199095399173,True
103,0.15,common,FAMF,0.35518314365056347,28.748301272639615,True
104,0.15,common,Baseline,0.3202527305139701,28.65547612124439,True
104,0.15,common,CLF,0.09398771397338995,0.3997603275557342,True
104,0.15,common,FAMF,0.32006724129332326,28.655391242643837,True
105,0.15,common,Baseline,0.3193747360149058,28.321749453541017,True
105,0.15,common,CLF,0.1851950887900037,1.7545934223780417,True
105,0.15,common,FAMF,0.31956578643738115,28.321727700023267,True
106,0.15,common,Baseline,0.29608852916289913,24.091554785624737,True
106,0.15,common,CLF,0.19470522926837272,1.9334061124397266,True
106,0.15,common,FAMF,0.2980487567708466,24.22160663851463,True
107,0.15,common,Baseline,0.3264614254333068,29.288935711957564,True
107,0.15,common,CLF,0.20665479758354405,3.0120704900012534,True
107,0.15,common,FAMF,0.32633894432418775,29.28914424945072,True
108,0.15,common,Baseline,0.2744874632868376,20.686133997987973,True
108,0.15,common,CLF,0.13019050031545915,1.3869449519731187,True
108,0.15,common,FAMF,0.2746100393657732,20.685608773741976,True
109,0.15,common,Baseline,0.21968903857161273,13.108761801722423,True
109,0.15,common,CLF,0.0566560301211063,0.2512155058775978,True
109,0.15,common,FAMF,0.22169001511625586,13.136812783804418,True
110,0.15,common,Baseline,0.31306338093524305,27.457906506209326,True
110,0.15,common,CLF,0.24584369520368365,3.871253377305621,True
110,0.15,common,FAMF,0.31332270570080406,27.458094363390074,True
111,0.15,common,Baseline,0.33492478543649934,31.595791080214426,True
111,0.15,common,CLF,0.2446762954344298,4.101983649551325,True
